ma_khach_hang,ma_san_pham,so_sao
3536,237800005,5
1387,422207826,5
700,308500009,5
2748,248700035,4
2274,422208157,4
92,318900011,5
1434,204900159,5
3320,422212097,5
2945,200500293,5
4184,256700001,5
168,422208913,5
763,100230056,5
710,422216594,5
738,100230064,4
1079,225200015,5
1255,422208913,5
2715,399200001,5
259,100160021,5
390,422208973,5
27,318900011,5
2284,422216098,5
1027,308500013,5
3965,422201120,5
162,355500010,5
3786,422207810,5
110,205100146,5
2445,308500013,5
734,308500037,5
271,365000014,5
2000,249500027,5
2189,100250032,5
2479,422211997,4
2382,422205163,5
1517,422209634,5
2461,422205164,5
1,318900011,5
1907,422204231,5
812,365000013,5
115,223600009,2
3058,224100019,5
1854,422212097,5
2927,422209718,5
113,422220466,5
1800,100240016,3
278,422206541,5
1074,249500014,3
416,422208974,4
2618,371600006,5
1415,422211195,5
1460,204900004,3
2931,422218101,5
2863,308500001,5
220,422203506,3
676,100230057,5
2810,100180113,5
4553,422203145,2
2355,422206537,5
2338,422205164,5
1266,249500013,2
204,422211276,5
2414,422205163,4
256,422207414,5
3840,422221911,5
1581,327500002,4
2369,308500015,5
734,100240016,5
1356,422208328,5
1035,308500004,5
245,205100146,5
790,422217029,5
847,422210400,1
2451,308500004,5
714,100230059,5
2661,422203807,4
701,422205163,5
1028,422200236,5
75,318900012,5
2066,422203145,5
344,422211446,3
1956,422203173,5
710,204100054,5
348,224100009,5
264,422208807,5
2435,422205163,5
2435,308500009,5
48,422205160,5
2313,422205164,5
187,205100136,4
1587,318900019,4
1976,422207413,5
1095,422204884,5
1406,422200632,5
477,422210784,5
1201,249500013,5
1088,422220606,5
736,100230059,5
2432,422202253,5
692,200400004,5
1788,422204947,5
1464,100190059,1
231,205100137,5
3014,100150065,5
3059,224100019,5
1215,422215804,5
2919,253900010,5
135,422218099,5
485,422216416,5
672,200400003,5
2658,422203776,2
1737,422206042,5
704,422205162,5
220,327500002,4
2996,422214044,5
3819,345800013,5
2315,422205160,5
1857,224100009,5
1741,422213992,5
1207,201600074,5
2928,422207794,5
107,318900011,4
1566,422207629,5
1377,422205164,5
121,318900005,4
2007,249500027,5
234,422209262,5
3500,225300002,5
2322,308500013,5
1750,224100002,5
2520,422206537,5
2094,422205164,5
681,100230064,5
2431,308500018,5
690,308500037,5
1624,422214147,4
1622,422208181,4
1284,207500001,5
2088,422211501,5
1987,249500027,5
792,422205163,4
1445,204900128,5
2315,422205163,5
4371,100750038,5
812,100190059,5
2064,422207414,3
828,308500018,1
1448,204900159,5
2801,100180113,5
2334,422205160,5
354,422209605,5
1618,422208181,5
651,100230059,5
2351,204100019,5
1686,318900002,4
3595,256700012,5
257,205100136,4
1114,207500007,5
244,422208807,4
519,204100054,5
1835,331300023,5
1036,422205164,5
4422,335100004,5
247,422211446,4
2464,422207812,5
234,422211447,5
620,100220035,5
116,422211446,5
279,422207413,4
1668,318900005,5
395,422208974,5
697,308500018,5
3647,100220009,5
51,253900006,3
395,200400003,5
2327,422205160,5
4269,422200152,1
1531,308500015,2
1648,318900005,5
543,217300001,5
1480,204900159,3
2709,422211276,5
386,422208974,5
2519,422217480,5
231,422207826,5
1713,100220009,5
689,422202253,5
561,308500015,4
3508,422200002,5
529,422221764,5
699,308500015,5
1075,422206043,5
1151,422218631,5
1027,204100054,5
266,365000011,5
2314,422205160,5
2356,422205162,5
820,422222786,5
2210,100230069,5
3835,422207417,5
812,422205635,5
1837,204900010,5
1292,204900009,5
468,422200305,5
494,422205163,5
1466,422206149,5
2006,422207413,5
1027,308500018,5
1067,422222535,5
3635,343100024,5
2503,422206537,5
2758,248700035,5
2470,422204388,5
4203,422205806,5
1143,422207866,3
1484,204900128,5
1768,204100003,5
2431,422202253,5
1738,100220010,5
609,308900002,4
220,422204167,5
969,308500001,5
1613,422208181,3
2625,371600006,5
2603,371600006,4
486,422216416,5
2415,308500004,5
2578,207500001,5
2154,248700027,5
146,422211446,5
320,422208807,5
3963,422201119,4
4214,422209444,5
1233,204900005,2
2437,308500018,5
204,422204259,5
2588,365000015,5
3231,422204231,5
1483,204900056,4
706,200400004,5
1348,223600026,4
1036,422205160,5
3156,357100011,5
4116,422207812,5
117,100220037,5
737,200400003,4
2346,204100019,5
3987,331300023,5
1334,253900003,5
2395,308500018,5
600,422212100,5
2305,204000059,4
1024,422205162,5
1887,100210023,4
3684,223600048,5
128,225200013,1
2802,248700002,2
2760,422204576,1
470,422209795,5
3670,100220010,5
2263,245500002,5
363,422208807,5
4207,422209443,5
835,422204028,3
755,200400003,5
395,422208977,5
3080,357100008,4
2482,318900011,3
409,422208972,5
2421,308500004,5
749,422216594,5
144,205100137,5
1406,422211195,5
1516,422206035,5
894,422214148,5
3933,422204259,2
1091,422204904,3
2084,249500004,5
107,100190059,5
1370,422200305,5
3244,422204231,4
2696,422203809,5
2657,243300007,2
3012,100150065,5
691,308500009,5
342,422206648,5
121,422211446,4
677,422216594,5
1621,422209444,5
365,205100136,5
3056,224100019,4
2007,249500019,5
463,200400003,3
101,249500013,5
2063,249500019,5
1493,204900128,5
1377,422204787,5
3304,214000001,5
3687,256700012,5
1469,211300002,5
3785,422213992,5
812,357100011,4
698,422205160,5
1055,422220606,5
212,422211446,3
19,318900011,5
1161,422215804,5
3166,365000011,2
278,205100146,5
777,245500001,5
253,205100137,4
355,422204259,5
651,422216594,5
2100,422214148,2
1147,211300002,5
101,422214321,3
2400,308500004,5
3878,207500003,2
689,422205162,5
649,100230064,5
195,422211447,5
223,422211446,5
1321,422211878,5
176,205100146,5
143,422211447,5
679,422205160,5
807,100230056,5
2762,422211276,5
3146,422203510,5
689,308500004,5
680,100230056,5
62,422204787,5
1610,204100018,3
24,422208973,5
770,200400004,5
792,308500018,4
2938,422206100,5
2037,249500027,5
3662,422206042,5
4456,100220035,1
78,207500001,5
4035,365000015,5
1435,422210784,5
1054,422220606,5
1548,211300002,5
844,422204028,4
2034,422207413,5
4235,422209718,2
3020,248700032,2
541,204900013,5
1173,422217292,5
3013,100150066,5
2009,249500019,5
705,204100019,5
1244,249500004,5
1150,422218631,4
2085,308500015,5
2391,204100054,5
2422,422205164,5
734,100230056,5
2768,422206100,3
2408,308500015,5
2929,422207793,5
1120,422206648,1
1816,422216354,5
529,422216416,5
215,422211446,5
529,422210980,5
1385,422220469,5
277,205100146,5
1809,100220009,5
694,200400004,5
1228,422222535,3
474,204900013,5
4231,422208781,5
3814,422205181,5
2068,422203145,5
4286,100230026,5
1424,293500043,5
2542,204100019,5
2193,308500013,5
301,422208807,5
1921,100210023,4
123,249500007,5
2350,308500037,5
508,204900013,5
152,422214146,4
242,205100146,5
1772,100220035,5
256,422204259,5
2329,308500018,5
2498,204100019,5
1563,422214146,4
796,422200342,5
2362,308500004,5
2654,422203809,4
2261,211300005,1
2655,422203776,3
690,422205162,5
176,422211446,5
3518,249500001,3
1895,422205160,5
3084,422207812,5
2103,422202569,5
1473,204900004,5
2664,422203807,1
1402,422200306,4
578,253900006,5
3664,422206042,5
447,422214672,5
3283,422210956,5
1997,249500027,5
3451,422218283,1
1985,249500027,5
2272,422208156,5
644,100230064,5
4437,100210014,5
2349,308500009,5
1386,422209663,4
209,205100136,1
1082,422220606,4
805,422205164,5
1433,422210784,5
2378,422205162,5
4065,422209046,5
1668,223600040,4
742,100230057,4
707,100230059,5
408,204900159,5
3350,422211446,2
693,100230057,5
110,422211446,5
4299,422209045,5
1778,100240016,5
844,422214321,4
3158,422203506,5
2341,422202253,5
699,308500009,5
320,205100146,5
2250,245500002,4
4735,422203809,3
2376,308500037,5
1409,422203609,5
440,204900013,5
734,422218746,5
271,205100137,5
52,100220037,5
292,422208807,5
69,422202362,3
1447,204900159,5
2876,358300002,5
2391,422205163,5
1051,422200236,5
4304,422205122,5
4010,100750038,5
1224,422215804,5
252,205100136,5
48,422209605,5
1000,422209663,5
3811,422209047,5
2430,308500004,5
1287,211300007,5
3290,100750038,3
2176,207500008,5
994,422208972,3
2464,422205160,5
4239,100220010,1
133,422204259,5
2608,422203506,5
1314,422214146,4
2439,308500013,5
1377,422202253,5
2018,249500019,5
1081,422217292,4
1346,253900007,5
3251,422204231,5
277,422211447,5
371,422204259,4
2380,308500018,5
135,422204259,4
727,243300007,1
306,422211446,4
1325,253900004,5
2316,308500015,5
327,422209443,5
394,422207283,5
674,308500009,5
2354,308500015,5
3568,422209605,5
660,200400004,5
1949,422207150,5
1033,204100054,5
2326,308500037,5
3830,422206648,1
3587,357100004,5
1456,204900128,5
308,100190059,5
3324,223600009,5
2445,422205163,5
369,422211446,5
3471,343100024,3
2373,308500004,5
283,422204777,3
1119,422201504,5
1171,249500007,5
2998,201600019,5
682,422205164,5
764,100230057,5
190,422206648,4
1338,422201700,5
3384,249500014,5
1784,100240016,5
851,422216990,5
2436,422205164,5
106,245500010,5
667,100230064,5
1721,100240016,5
2027,422203145,5
1882,422206042,4
3348,422207562,3
2059,422205819,5
3943,100160021,5
773,100230057,4
278,422201725,5
2589,422218905,5
1453,422210784,3
1480,204900004,3
3615,253900002,5
1436,422210784,5
521,232500022,5
2401,422206537,5
3914,422205345,5
2390,422206537,5
160,422211447,5
1385,422207826,5
115,422208807,5
1668,243300007,5
1148,422207423,5
2064,249500028,3
1397,318900002,4
2400,308500009,5
52,100220010,5
274,422211446,5
688,100230064,5
107,422204259,4
2384,308500013,5
752,422216594,5
2375,422205162,2
787,249500027,5
1141,422218629,5
2715,422211276,5
1950,422209262,5
419,422211276,5
2650,422203302,5
1670,422214672,3
2875,358300002,4
702,308500037,5
1668,422203807,5
2367,422205164,5
680,422216594,5
2004,249500027,5
4183,251900019,5
3051,422203645,5
3848,100140042,5
1742,100240016,5
3153,422203510,1
1109,422206042,5
298,205100136,5
2465,422202253,5
2535,204100003,5
1109,308100023,5
3613,253900002,5
689,422205163,5
2938,200500293,5
2396,204100054,5
1727,100220037,5
3084,422211389,1
2189,422207414,5
2005,422203145,5
1785,100220035,5
1207,249500013,5
3021,343700002,4
251,205100136,4
2940,200500095,5
2340,308500004,5
4203,422205804,5
3816,422206149,5
1348,249500002,4
3636,343100024,5
792,358700005,5
1239,422210280,4
366,205100146,5
1895,422205164,5
1111,351700026,5
155,205100136,4
1238,422206537,3
568,253900006,5
71,422206648,2
3081,357100008,4
2672,422203776,2
3207,422206972,5
170,422208807,2
145,422216594,5
262,422203506,4
3722,377400001,1
106,365000011,5
2369,308500015,2
1352,231100005,4
586,253900006,5
3812,422204947,5
1126,422200152,5
135,422211447,4
2982,318900009,5
2290,100150059,5
307,422211447,5
1477,204900056,5
1163,422212097,5
2534,422206537,5
327,422204259,5
1107,422204657,5
178,205100146,5
2399,308500004,5
2055,422203145,5
3642,422207417,5
4033,365000012,4
2367,422202253,5
264,422211447,5
1397,422200305,5
1531,200500293,5
1803,343100029,2
345,345800015,5
2925,422207151,5
297,422214148,5
907,422204795,5
1545,211300007,5
1725,100230064,3
2388,204100019,5
140,350900001,5
1807,249500013,3
69,318900011,4
3531,422202629,4
170,213300094,3
684,200400004,5
1147,200900037,4
1404,422217029,5
2576,100230069,5
226,422213992,5
1799,100220035,5
3493,222600006,5
1153,422207423,5
504,371600007,5
3557,100250033,5
612,422214146,3
164,422211447,5
702,308500009,5
894,422204795,5
1477,100220035,5
106,422206100,5
701,308500004,5
3901,223600003,5
2700,422203807,5
2811,100180113,5
2775,418800004,5
1552,422203671,5
749,100230056,5
242,422206648,5
894,365000017,5
743,200400004,5
2455,308500037,5
791,422208807,3
3166,256700006,1
2320,422205160,5
3329,223600034,5
43,422208977,4
358,422206648,5
1993,249500019,5
4340,205100146,3
2471,422204388,5
2266,358300002,5
2343,308500018,5
4284,213300004,5
1922,343700002,2
2519,204100024,5
2012,422203145,5
630,308500001,5
1001,422204795,5
361,100230059,5
2462,308500018,5
176,422205162,5
2412,422205160,5
2867,355500011,5
2511,422206537,5
2933,422218099,5
2795,365000018,5
3953,100100001,5
1730,100240016,5
2017,249500019,5
134,422211447,5
2066,249500027,5
2317,308500004,5
840,308500015,5
554,422216416,5
1364,207500002,5
1004,422200236,5
231,422206648,5
2351,422205162,5
412,422208972,5
976,422206537,1
1018,308500004,5
947,422204795,5
36,318900012,5
2532,204100018,5
748,200400004,4
165,371600007,5
1247,422212333,4
2910,422207283,5
4040,365000012,5
734,100230057,5
260,422208807,4
1976,249500019,5
2455,345800001,5
23,422208910,5
723,200400003,5
695,422205164,5
2302,100150058,5
297,422211447,5
2648,422203300,5
7,422216896,5
369,422204259,5
1120,422204884,5
1450,204900004,5
702,422206537,5
1533,211300007,5
118,205100146,5
1848,224100009,5
3727,377400001,5
285,422212870,5
1884,100210023,5
557,422216416,5
2703,293500050,5
2680,422203809,3
2411,308500009,5
4447,422204906,1
265,205100137,5
121,224100007,4
2519,204100082,5
1829,249500021,5
542,422216416,5
140,245500002,5
4050,422204777,5
4466,308500009,3
2116,422206644,5
2109,422202569,5
795,318900005,3
3010,100150067,5
159,422211447,5
121,422208807,5
812,422205637,5
3362,422208910,3
2212,249500028,5
2531,422206537,5
747,249500019,5
1975,223600036,4
2482,422204388,3
826,422221873,5
232,318900005,5
1218,249500007,5
411,422208973,5
286,205100137,5
2628,371600006,3
3827,345800013,5
690,100230059,5
4568,100240016,3
2371,422205162,5
2122,422206644,5
156,422206648,5
23,422209322,5
3508,386000042,5
2439,205100137,2
2436,308500015,5
397,422208975,5
296,422204259,5
189,422205345,5
815,200400003,5
2928,422207736,5
677,100230056,5
305,100150058,5
561,100220035,5
2473,422204388,3
2533,422207283,5
1735,100240016,5
2076,249500019,5
1280,204900024,5
630,422211447,3
792,345800009,5
236,422210784,3
254,205100146,5
106,422209635,5
3676,422206043,5
1807,249500001,5
1511,422211549,5
3065,422204906,3
2261,245500009,5
2445,308500009,5
4169,422208238,5
494,308500013,5
2546,204100018,5
2547,204100003,5
3840,422219399,5
2412,308500013,5
680,204100019,5
1487,422210980,5
2387,308500037,5
1989,249500027,5
100,318900009,5
1342,253900003,5
2692,422203807,4
837,422204028,5
389,422208974,5
567,200400003,5
4224,422212361,5
2934,422217970,3
2298,100150058,5
2398,422205160,5
1785,100240016,5
839,422204028,5
2509,204100019,5
2749,248700074,5
2292,422216098,5
3667,422206043,5
513,204100054,2
1708,100150066,5
840,308500018,5
2395,422202253,5
600,422211549,5
970,422204795,5
1444,422210784,5
2280,422222786,4
1939,422209262,5
1967,422214147,5
462,204900013,4
1510,422211548,4
752,100230057,5
494,249500013,5
2433,308500004,4
1641,422207792,5
1308,253900003,5
69,422200306,1
802,100230064,5
3837,422207417,5
4394,100750038,4
2499,204100054,5
77,318900011,5
2854,318900002,5
545,365000018,4
116,422211447,5
373,422208972,5
799,343700002,3
154,422211447,5
1895,308500015,5
3113,204100013,5
1032,204100019,5
805,422202153,4
176,308900002,5
2132,422203609,4
3319,223600009,5
486,204900013,5
2307,422205164,5
2759,248700035,4
1982,422208183,5
3277,248700055,5
2945,200500095,5
600,422206035,5
2204,422207414,5
796,422204167,5
1589,249500027,4
2596,207500007,5
2443,422202253,5
2313,308500009,5
3900,422211490,3
3109,204100013,5
2447,422205162,5
683,100230064,5
792,204900056,5
3973,331300017,5
1579,358300001,5
346,422206648,5
1814,422218132,5
61,365000014,5
2390,308500009,5
1609,422208181,5
2544,422206537,5
1377,358300002,5
79,422203807,4
238,205100137,5
1949,422207792,5
2421,422202253,5
1264,422208913,5
325,422211446,4
160,205100136,5
933,422211446,3
1476,100190059,5
4015,100190183,5
1394,422209663,3
1074,422207562,5
2742,232500022,3
232,243300007,3
2450,308500018,5
729,100230059,5
1203,422217292,5
2159,422218365,3
494,308500009,5
2545,204100018,5
755,100230056,5
3120,223600035,5
2312,422205164,5
3548,253900002,4
2710,422211276,5
346,205100136,5
2680,422203776,3
2367,204100019,5
1025,308500018,5
2255,422202362,5
310,205100146,4
270,422208181,5
1085,204100054,5
3809,422209048,5
1330,253900004,5
2448,422213992,3
547,422216416,5
148,100150091,3
2260,422206798,5
2710,248700035,5
1543,422214146,5
717,422216594,5
48,422207655,5
282,422211446,5
566,204900013,5
2462,308500013,5
2916,422207283,5
1377,245500010,5
2188,422207414,5
3282,213300001,5
1022,422205162,5
3701,201600182,4
551,422204910,5
184,205100136,5
164,422206648,5
1486,204900004,5
1455,100190059,2
1069,422204910,5
619,422212100,5
2193,308500009,5
196,205100136,5
2938,365000019,5
2665,422203809,1
4131,422207812,5
3257,422205163,1
1490,204100054,5
376,422208976,5
3575,422201090,5
228,422211446,5
175,205100136,5
2460,308500004,5
24,200400003,5
166,205100146,5
2723,422211276,3
3123,422211489,5
465,204900013,5
140,204100079,5
1232,422211501,5
598,422212100,4
359,422206648,5
2452,308500015,5
1436,204900159,5
2742,422211276,5
297,422203146,5
1189,422217292,5
2451,308500037,5
1614,422204259,1
4033,365000013,4
725,422216594,5
75,422210784,5
62,318900011,5
4085,422201374,5
4031,248100018,5
752,200400003,5
697,100230057,5
2571,248700035,5
2368,422205163,5
743,200400003,5
295,422211447,4
1875,224100009,5
833,422210400,5
769,100230057,5
1836,422204259,3
2654,422203776,4
335,205100146,5
603,253900006,5
1263,308500013,5
4033,206700001,5
2653,243300007,5
2064,422203145,5
374,100230057,5
1358,422207844,5
1890,100210023,5
2406,422205163,5
1287,201600144,5
165,293500043,5
1802,100220035,5
2046,249500019,3
3342,365000012,5
1741,100240016,5
691,100230059,5
2085,422205164,5
703,422205160,5
2337,308500009,5
2201,249500028,5
776,422216594,5
374,100230064,5
3332,223600009,5
2366,308500015,5
181,422211447,4
1470,223600010,5
3363,201600074,5
1180,206400019,5
1123,331300023,5
850,422210400,3
1429,422217029,5
353,422206648,5
2642,422203300,5
327,422211446,5
808,308500015,4
1417,422211195,5
2403,422205162,5
1095,422201504,5
3856,100210020,5
790,422216594,5
83,318900011,5
3698,422216487,4
123,205100137,5
1381,422220469,5
2530,213300043,5
1462,100190059,5
3704,201600182,5
1324,422203146,5
906,422204795,5
2325,422206537,5
792,100190059,5
4495,204100019,1
3427,422202580,5
3157,422203506,5
163,422208807,5
3598,225200015,5
2793,365000016,5
156,205100146,5
3146,422203506,5
712,308500009,5
1485,204900159,5
182,422215804,5
1698,204100023,5
2532,204100078,5
1982,422208156,5
2795,422203449,5
288,205100137,5
3762,345800015,5
2451,204900056,2
4055,100210016,5
1449,422210980,5
705,308500015,5
128,422206648,4
1030,308500013,5
1109,223600010,5
3776,422204902,5
187,205100137,4
1467,204900056,5
2946,200500293,4
3603,225200013,4
1141,422209322,5
1216,422217292,5
748,100230064,4
671,100230064,5
2444,308500018,4
364,205100137,4
357,422203300,5
430,204900013,5
147,422204259,5
3166,365000014,2
2373,422205164,5
111,422211447,4
2675,422203807,4
805,100240016,5
2285,224100008,5
1808,422209047,5
126,205100137,5
